ref_date,geo,value,anomaly,anomaly_score
1945-11-01,Alberta,2066.0,False,0.04373035502367617
1945-11-01,Alberta,1654.0,False,0.13948663448489446
1945-11-01,Alberta,412.0,False,0.12316798390316525
1945-12-01,Alberta,2802.0,True,-0.006809762507797634
1945-12-01,Alberta,2424.0,False,0.12299678336015024
1945-12-01,Alberta,378.0,False,0.09112151992404582
1946-01-01,Alberta,414.0,False,0.11129564251006452
1946-01-01,Alberta,2237.0,False,0.027352963112905027
1946-01-01,Alberta,2651.0,False,0.11586402288183972
1946-02-01,Alberta,2139.0,False,0.1424724981504284
1946-02-01,Alberta,1809.0,False,0.14556542755309615
1946-02-01,Alberta,330.0,False,0.10379074184064668
1946-03-01,Alberta,1802.0,False,0.047351986274460134
1946-03-01,Alberta,1506.0,False,0.15864884265112789
1946-03-01,Alberta,296.0,False,0.11774742709315111
1946-04-01,Alberta,1249.0,False,0.07598229002879486
1946-04-01,Alberta,277.0,False,0.1297080649856419
1946-04-01,Alberta,1526.0,False,0.05631426384568805
1946-05-01,Alberta,244.0,False,0.1364233328114977
1946-05-01,Alberta,728.0,False,0.10653253123784795
1946-05-01,Alberta,972.0,False,0.1504332292539431
1946-06-01,Alberta,858.0,False,0.17247366090375393
1946-06-01,Alberta,620.0,False,0.17555054681787258
1946-06-01,Alberta,238.0,False,0.15160561823221647
1946-07-01,Alberta,859.0,False,0.09785108165751677
1946-07-01,Alberta,574.0,False,0.17229637601407488
1946-07-01,Alberta,285.0,False,0.1569856037156227
1946-08-01,Alberta,244.0,False,0.17360879768497617
1946-08-01,Alberta,496.0,False,0.1301489379435265
1946-08-01,Alberta,740.0,False,0.1400884316467481
1946-09-01,Alberta,1130.0,False,0.0906837281602148
1946-09-01,Alberta,853.0,False,0.15426349131677491
1946-09-01,Alberta,277.0,False,0.15208368163356706
1946-10-01,Alberta,1106.0,False,0.08028201673809887
1946-10-01,Alberta,739.0,False,0.15638404839496478
1946-10-01,Alberta,367.0,False,0.1522656151247711
1946-11-01,Alberta,1301.0,False,0.06999987596321644
1946-11-01,Alberta,646.0,False,0.1295546604853267
1946-11-01,Alberta,1947.0,False,0.05431917854514634
1946-12-01,Alberta,3437.0,False,0.044380128802605445
1946-12-01,Alberta,2801.0,False,0.11890221217258734
1946-12-01,Alberta,636.0,False,0.09762894104907816
1947-01-01,Alberta,2763.0,False,0.04780113396689112
1947-01-01,Alberta,2110.0,False,0.12109198562191403
1947-01-01,Alberta,653.0,False,0.09143063335218399
1947-02-01,Alberta,478.0,False,0.14324463667765858
1947-02-01,Alberta,2458.0,False,0.05048848766836467
1947-02-01,Alberta,2936.0,False,0.12346228139861554
1947-03-01,Alberta,2496.0,False,0.1537455251471288
1947-03-01,Alberta,1989.0,False,0.15611649603213612
1947-03-01,Alberta,507.0,False,0.12465336774109975
1947-04-01,Alberta,1777.0,False,0.08598676177969455
1947-04-01,Alberta,1404.0,False,0.16896689343129323
1947-04-01,Alberta,373.0,False,0.1341214304427778
1947-05-01,Alberta,716.0,False,0.13173425371835956
1947-05-01,Alberta,274.0,False,0.15030411722069453
1947-05-01,Alberta,990.0,False,0.09487029493962812
1947-06-01,Alberta,513.0,False,0.1666685566312756
1947-06-01,Alberta,377.0,False,0.17409187128523668
1947-06-01,Alberta,890.0,False,0.11592798746750388
1947-07-01,Alberta,220.0,False,0.14483352645442954
1947-07-01,Alberta,639.0,False,0.10945222563872842
1947-07-01,Alberta,419.0,False,0.16821039657065556
1947-08-01,Alberta,669.0,False,0.14182089213937837
1947-08-01,Alberta,443.0,False,0.17400054450248092
1947-08-01,Alberta,226.0,False,0.15724142207188296
1947-09-01,Alberta,962.0,False,0.05091293504033889
1947-09-01,Alberta,687.0,False,0.15262910940896696
1947-09-01,Alberta,275.0,False,0.15621884113381557
1947-10-01,Alberta,744.0,False,0.10013578363390924
1947-10-01,Alberta,973.0,False,0.13656231850061917
1947-10-01,Alberta,1717.0,False,0.07746598615632982
1947-11-01,Alberta,2189.0,False,0.10026434469840662
1947-11-01,Alberta,1598.0,False,0.14180673869622962
1947-11-01,Alberta,591.0,False,0.12428080231571886
1947-12-01,Alberta,3068.0,False,0.01268650225094936
1947-12-01,Alberta,2305.0,False,0.12355903168964388
1947-12-01,Alberta,763.0,False,0.10216282717917385
1948-01-01,Alberta,3791.0,False,0.013196268569037883
1948-01-01,Alberta,833.0,False,0.09321954391337028
1948-01-01,Alberta,4624.0,False,0.014135772832455151
1948-02-01,Alberta,3164.0,False,0.14053296774139373
1948-02-01,Alberta,2555.0,False,0.1506641336780335
1948-02-01,Alberta,609.0,False,0.11301367045682459
1948-03-01,Alberta,4991.0,False,0.016280842742824708
1948-03-01,Alberta,4186.0,False,0.16337348595655304
1948-03-01,Alberta,805.0,False,0.123157130332683
1948-04-01,Alberta,635.0,False,0.16301889113491536
1948-04-01,Alberta,2501.0,False,0.08240437430582426
1948-04-01,Alberta,3136.0,False,0.15134896410234583
1948-05-01,Alberta,1269.0,False,0.15707232160125478
1948-05-01,Alberta,926.0,False,0.17658946986737917
1948-05-01,Alberta,343.0,False,0.1466673723274855
1948-06-01,Alberta,803.0,False,0.1265029700313281
1948-06-01,Alberta,599.0,False,0.17599415959250797
1948-06-01,Alberta,204.0,False,0.14986172085343674
1948-07-01,Alberta,426.0,False,0.12935654888471143
1948-07-01,Alberta,229.0,False,0.1607722360618432
1948-07-01,Alberta,655.0,False,0.10357032555650092
1948-08-01,Alberta,361.0,False,0.15868130794328972
1948-08-01,Alberta,235.0,False,0.16830489140619653
1948-08-01,Alberta,596.0,False,0.10442437930942206
1948-09-01,Alberta,682.0,False,0.14072123727378283
1948-09-01,Alberta,489.0,False,0.16303583254645876
1948-09-01,Alberta,193.0,False,0.14640185234913083
1948-10-01,Alberta,1256.0,True,-0.004280147689983416
